,Continent,ObservationDate,Province_State,Country,Confirmed,Deaths,Recovered,latitude,longitude,Total Confirmed,Total Deaths,Total Recovered,Active Cases,days_since_first,previous_Confirmed,previous_Activecases,previous_Death,previous_Recovered,Population,Area (sq. mi.),Pop. Density (per sq. mi.),Net migration,GDP ($ per capita),Deathrate
7137,America,2020-03-20,New Hampshire,United States,44.0,0.0,0.0,37.09024,-95.712891,4530704.0,154455.0,1690093.0,6375252.0,1,44.0,6375208.0,1.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7138,Asia,2020-03-20,Unknown,Georgia,43.0,0.0,1.0,42.315407,43.356892,4530747.0,154455.0,1690094.0,6375296.0,0,0.0,0.0,0.0,0.0,4661473.0,69700.0,"66,9","-4,7",2500.0,"9,23"
7139,America,2020-03-20,New Mexico,United States,43.0,0.0,0.0,37.09024,-95.712891,4530790.0,154455.0,1690094.0,6375339.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7140,America,2020-03-20,Unknown,Venezuela,42.0,0.0,0.0,6.42375,-66.58973,4530832.0,154455.0,1690094.0,6375381.0,0,0.0,0.0,0.0,0.0,25730435.0,912050.0,"28,2","-0,04",4800.0,"4,92"
7141,Africa,2020-03-20,Unknown,Burkina Faso,40.0,1.0,0.0,12.238333,-1.561593,4530872.0,154456.0,1690094.0,6375422.0,0,0.0,0.0,0.0,0.0,13902972.0,274200.0,"50,7",0,1100.0,"15,6"
7142,Oceania,2020-03-20,Unknown,New Zealand,39.0,0.0,0.0,-40.900557,174.88597099999996,4530911.0,154456.0,1690094.0,6375461.0,0,0.0,0.0,0.0,0.0,4076140.0,268680.0,"15,2","4,05",21600.0,"7,53"
7143,Africa,2020-03-20,Unknown,Senegal,38.0,0.0,2.0,14.497401000000002,-14.452362,4530949.0,154456.0,1690096.0,6375501.0,0,0.0,0.0,0.0,0.0,11987121.0,196190.0,"61,1","0,2",1600.0,"9,42"
7144,America,2020-03-20,Delaware,United States,38.0,0.0,0.0,37.09024,-95.712891,4530987.0,154456.0,1690096.0,6375539.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7145,America,2020-03-20,Nebraska,United States,37.0,0.0,0.0,37.09024,-95.712891,4531024.0,154456.0,1690096.0,6375576.0,1,38.0,6375539.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7146,Asia,2020-03-20,Unknown,Uzbekistan,33.0,0.0,0.0,41.377491,64.585262,4531057.0,154456.0,1690096.0,6375609.0,0,0.0,0.0,0.0,0.0,27307134.0,447400.0,"61,0","-1,72",1700.0,"7,84"
7147,America,2020-03-20,Unknown,Martinique,32.0,1.0,0.0,14.641528,-61.024174,4531089.0,154457.0,1690096.0,6375642.0,0,0.0,0.0,0.0,0.0,436131.0,1100.0,"396,5","-0,05",14400.0,"6,48"
7148,America,2020-03-20,Vermont,United States,29.0,2.0,0.0,37.09024,-95.712891,4531118.0,154459.0,1690096.0,6375673.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7149,Europe,2020-03-20,Unknown,Ukraine,29.0,3.0,0.0,48.379433,31.16558,4531147.0,154462.0,1690096.0,6375705.0,0,0.0,0.0,0.0,0.0,46710816.0,603700.0,"77,4","-0,39",5400.0,"14,39"
7150,Europe,2020-03-20,Unknown,Liechtenstein,28.0,0.0,0.0,47.166,9.555373,4531175.0,154462.0,1690096.0,6375733.0,0,0.0,0.0,0.0,0.0,33987.0,160.0,"212,4","4,85",25000.0,"7,18"
7151,Africa,2020-03-20,Unknown,Reunion,28.0,0.0,0.0,-21.115141,55.536384,4531203.0,154462.0,1690096.0,6375761.0,0,0.0,0.0,0.0,0.0,787584.0,2517.0,"312,9",0,5800.0,"5,49"
7152,America,2020-03-20,Hawaii,United States,26.0,0.0,0.0,37.09024,-95.712891,4531229.0,154462.0,1690096.0,6375787.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7153,Asia,2020-03-20,Unknown,Afghanistan,24.0,0.0,1.0,33.93911,67.709953,4531253.0,154462.0,1690097.0,6375812.0,0,0.0,0.0,0.0,0.0,31056997.0,647500.0,"48,0","23,06",700.0,"20,34"
7154,America,2020-03-20,Unknown,Honduras,24.0,0.0,0.0,15.199998999999998,-86.241905,4531277.0,154462.0,1690097.0,6375836.0,0,0.0,0.0,0.0,0.0,7326496.0,112090.0,"65,4","-1,99",2600.0,"5,28"
7155,America,2020-03-20,Grand Princess,United States,23.0,0.0,0.0,37.09024,-95.712891,4531300.0,154462.0,1690097.0,6375859.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7156,America,2020-03-20,Idaho,United States,23.0,0.0,0.0,37.09024,-95.712891,4531323.0,154462.0,1690097.0,6375882.0,1,23.0,6375859.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7157,Asia,2020-03-20,Unknown,Bangladesh,20.0,1.0,3.0,23.684994,90.356331,4531343.0,154463.0,1690100.0,6375906.0,0,0.0,0.0,0.0,0.0,147365352.0,144000.0,"1023,4","-0,71",1900.0,"8,27"
7158,Africa,2020-03-20,Unknown,Cameroon,20.0,0.0,0.0,7.369722,12.354722,4531363.0,154463.0,1690100.0,6375926.0,0,0.0,0.0,0.0,0.0,17340702.0,475440.0,"36,5",0,1800.0,"13,47"
7159,America,2020-03-20,Saskatchewan,Canada,20.0,0.0,0.0,56.130366,-106.346771,4531383.0,154463.0,1690100.0,6375946.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7160,America,2020-03-20,North Dakota,United States,19.0,0.0,0.0,37.09024,-95.712891,4531402.0,154463.0,1690100.0,6375965.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7161,America,2020-03-20,Wyoming,United States,19.0,0.0,0.0,37.09024,-95.712891,4531421.0,154463.0,1690100.0,6375984.0,1,19.0,6375965.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7162,Asia,2020-03-20,Qinghai,China,18.0,0.0,18.0,35.86166,104.195397,4531439.0,154463.0,1690118.0,6376020.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
7163,Africa,2020-03-20,Unknown,DR Congo,18.0,0.0,0.0,-4.0383330000000015,21.758664000000003,4531457.0,154463.0,1690118.0,6376038.0,0,0.0,0.0,0.0,0.0,62660551.0,2345410.0,"26,7",0,700.0,"13,27"
7164,America,2020-03-20,Manitoba,Canada,17.0,0.0,0.0,56.130366,-106.346771,4531474.0,154463.0,1690118.0,6376055.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7165,Asia,2020-03-20,Macau,Macao,17.0,0.0,10.0,22.198745,113.543873,4531491.0,154463.0,1690128.0,6376082.0,0,0.0,0.0,0.0,0.0,453125.0,28.0,"16183,0","4,86",19400.0,"4,47"
7166,Africa,2020-03-20,Unknown,Rwanda,17.0,0.0,0.0,-1.940278,29.873888,4531508.0,154463.0,1690128.0,6376099.0,0,0.0,0.0,0.0,0.0,8648248.0,26338.0,"328,4",0,1300.0,"16,09"
7167,America,2020-03-20,Unknown,Cuba,16.0,1.0,0.0,21.521757,-77.78116700000002,4531524.0,154464.0,1690128.0,6376116.0,0,0.0,0.0,0.0,0.0,11382820.0,110860.0,"102,7","-1,58",2900.0,"7,22"
7168,Africa,2020-03-20,Unknown,Ghana,16.0,0.0,0.0,7.9465270000000015,-1.0231940000000002,4531540.0,154464.0,1690128.0,6376132.0,0,0.0,0.0,0.0,0.0,22409572.0,239460.0,"93,6","-0,64",2200.0,"9,72"
7169,America,2020-03-20,Unknown,Jamaica,16.0,1.0,2.0,18.109581,-77.297508,4531556.0,154465.0,1690130.0,6376151.0,0,0.0,0.0,0.0,0.0,2758124.0,10991.0,"250,9","-4,92",3900.0,"6,52"
7170,America,2020-03-20,Unknown,Bolivia,15.0,0.0,0.0,-16.290154,-63.588653,4531571.0,154465.0,1690130.0,6376166.0,0,0.0,0.0,0.0,0.0,8989046.0,1098580.0,"8,2","-1,32",2400.0,"7,53"
7171,America,2020-03-20,Nova Scotia,Canada,15.0,0.0,0.0,56.130366,-106.346771,4531586.0,154465.0,1690130.0,6376181.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7172,Africa,2020-03-20,Unknown,French Guiana,15.0,0.0,0.0,3.933889,-53.125782,4531601.0,154465.0,1690130.0,6376196.0,0,0.0,0.0,0.0,0.0,199509.0,91000.0,"2,2","6,27",8300.0,"4,88"
7173,America,2020-03-20,Montana,United States,15.0,0.0,0.0,37.09024,-95.712891,4531616.0,154465.0,1690130.0,6376211.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7174,Europe,2020-03-20,Unknown,Montenegro,14.0,0.0,0.0,42.708678000000006,19.37439,4531630.0,154465.0,1690130.0,6376225.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7175,America,2020-03-20,Guam,United States,14.0,0.0,0.0,37.09024,-95.712891,4531644.0,154465.0,1690130.0,6376239.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7176,America,2020-03-20,Puerto Rico,United States,14.0,0.0,0.0,37.09024,-95.712891,4531658.0,154465.0,1690130.0,6376253.0,1,14.0,6376239.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7177,America,2020-03-20,South Dakota,United States,14.0,1.0,0.0,37.09024,-95.712891,4531672.0,154466.0,1690130.0,6376268.0,2,14.0,6376253.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7178,Europe,2020-03-20,Channel Islands,United Kingdom,14.0,0.0,0.0,55.378051,-3.435973,4531686.0,154466.0,1690130.0,6376282.0,0,0.0,0.0,0.0,0.0,60609153.0,244820.0,"247,6","2,19",27700.0,"10,13"
7179,Asia,2020-03-20,Unknown,Maldives,13.0,0.0,0.0,3.202778,73.22068,4531699.0,154466.0,1690130.0,6376295.0,0,0.0,0.0,0.0,0.0,359008.0,300.0,"1196,7",0,3900.0,"7,06"
7180,America,2020-03-20,Unknown,Paraguay,13.0,0.0,0.0,-23.442503,-58.44383199999999,4531712.0,154466.0,1690130.0,6376308.0,0,0.0,0.0,0.0,0.0,6506464.0,406750.0,"16,0","-0,08",4700.0,"4,49"
7181,America,2020-03-20,Unknown,Guatemala,12.0,1.0,0.0,15.783471,-90.230759,4531724.0,154467.0,1690130.0,6376321.0,0,0.0,0.0,0.0,0.0,12293545.0,108890.0,"112,9","-1,67",4100.0,"5,2"
7182,Africa,2020-03-20,Unknown,Mauritius,12.0,0.0,0.0,-20.348404,57.552152,4531736.0,154467.0,1690130.0,6376333.0,0,0.0,0.0,0.0,0.0,1240827.0,2040.0,"608,3","-0,9",11400.0,"6,86"
7183,Africa,2020-03-20,Unknown,Nigeria,12.0,0.0,1.0,9.081999,8.675277000000001,4531748.0,154467.0,1690131.0,6376346.0,0,0.0,0.0,0.0,0.0,131859731.0,923768.0,"142,7","0,26",900.0,"16,94"
7184,America,2020-03-20,Alaska,United States,12.0,0.0,0.0,37.09024,-95.712891,4531760.0,154467.0,1690131.0,6376358.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7185,America,2020-03-20,New Brunswick,Canada,11.0,0.0,0.0,56.130366,-106.346771,4531771.0,154467.0,1690131.0,6376369.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7186,Europe,2020-03-20,French Polynesia,France,11.0,0.0,0.0,46.227638,2.213749,4531782.0,154467.0,1690131.0,6376380.0,0,0.0,0.0,0.0,0.0,60876136.0,547030.0,"111,3","0,66",27600.0,"9,14"
7187,Europe,2020-03-20,Unknown,Monaco,11.0,0.0,0.0,43.750298,7.412841,4531793.0,154467.0,1690131.0,6376391.0,0,0.0,0.0,0.0,0.0,32543.0,2.0,"16271,5","7,75",27000.0,"12,91"
7188,Oceania,2020-03-20,Tasmania,Australia,10.0,0.0,3.0,-25.274398,133.775136,4531803.0,154467.0,1690134.0,6376404.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
7189,America,2020-03-20,Grand Princess,Canada,10.0,0.0,0.0,56.130366,-106.346771,4531813.0,154467.0,1690134.0,6376414.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7190,Europe,2020-03-20,Gibraltar,United Kingdom,10.0,0.0,2.0,55.378051,-3.435973,4531823.0,154467.0,1690136.0,6376426.0,0,0.0,0.0,0.0,0.0,60609153.0,244820.0,"247,6","2,19",27700.0,"10,13"
7191,Africa,2020-03-20,Unknown,Cote d'Ivoire,9.0,0.0,1.0,7.539989,-5.54708,4531832.0,154467.0,1690137.0,6376436.0,0,0.0,0.0,0.0,0.0,17654843.0,322460.0,"54,8","-0,07",1400.0,"14,84"
7192,Africa,2020-03-20,Unknown,Ethiopia,9.0,0.0,0.0,9.145,40.489673,4531841.0,154467.0,1690137.0,6376445.0,0,0.0,0.0,0.0,0.0,74777981.0,1127127.0,"66,3",0,700.0,"14,86"
7193,Africa,2020-03-20,Unknown,Togo,9.0,0.0,1.0,8.619543,0.824782,4531850.0,154467.0,1690138.0,6376455.0,0,0.0,0.0,0.0,0.0,5548702.0,56785.0,"97,7",0,1500.0,"9,83"
7194,America,2020-03-20,Unknown,Trinidad and Tobago,9.0,0.0,0.0,10.691803,-61.222503,4531859.0,154467.0,1690138.0,6376464.0,0,0.0,0.0,0.0,0.0,1065842.0,5128.0,"207,9","-10,83",9500.0,"10,57"
7195,America,2020-03-20,Unknown,Guyana,7.0,1.0,0.0,4.860416000000002,-58.93018000000001,4531866.0,154468.0,1690138.0,6376472.0,0,0.0,0.0,0.0,0.0,767245.0,214970.0,"3,6","-2,07",4000.0,"8,28"
7196,Africa,2020-03-20,Unknown,Kenya,7.0,0.0,0.0,-0.023559,37.906193,4531873.0,154468.0,1690138.0,6376479.0,0,0.0,0.0,0.0,0.0,34707817.0,582650.0,"59,6","-0,1",1000.0,"14,02"
7197,Africa,2020-03-20,Unknown,Seychelles,7.0,0.0,0.0,-4.679574,55.491977,4531880.0,154468.0,1690138.0,6376486.0,0,0.0,0.0,0.0,0.0,81541.0,455.0,"179,2","-5,69",7800.0,"6,29"
7198,America,2020-03-20,West Virginia,United States,7.0,0.0,0.0,37.09024,-95.712891,4531887.0,154468.0,1690138.0,6376493.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7199,Oceania,2020-03-20,Australian Capital Territory,Australia,6.0,0.0,0.0,-25.274398,133.775136,4531893.0,154468.0,1690138.0,6376499.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
7200,Africa,2020-03-20,Unknown,Equatorial Guinea,6.0,0.0,0.0,1.6508009999999995,10.267895,4531899.0,154468.0,1690138.0,6376505.0,0,0.0,0.0,0.0,0.0,540109.0,28051.0,"19,3",0,2700.0,"15,06"
7201,Asia,2020-03-20,Unknown,Kyrgyz Republic,6.0,0.0,0.0,41.20438,74.766098,4531905.0,154468.0,1690138.0,6376511.0,0,0.0,0.0,0.0,0.0,5213898.0,198500.0,"26,3","-2,45",1600.0,"7,08"
7202,Africa,2020-03-20,Unknown,Mayotte,6.0,0.0,0.0,-12.8275,45.166244,4531911.0,154468.0,1690138.0,6376517.0,0,0.0,0.0,0.0,0.0,201234.0,374.0,"538,1","6,78",2600.0,"7,7"
7203,Asia,2020-03-20,Unknown,Mongolia,6.0,0.0,0.0,46.862496,103.846656,4531917.0,154468.0,1690138.0,6376523.0,0,0.0,0.0,0.0,0.0,2832224.0,1564116.0,"1,8",0,1800.0,"6,95"
7204,Africa,2020-03-20,Unknown,Tanzania,6.0,0.0,0.0,-6.369028,34.888822,4531923.0,154468.0,1690138.0,6376529.0,0,0.0,0.0,0.0,0.0,37445392.0,945087.0,"39,6","-2,06",600.0,"16,39"
7205,America,2020-03-20,Unknown,Barbados,5.0,0.0,0.0,13.193887,-59.543198,4531928.0,154468.0,1690138.0,6376534.0,0,0.0,0.0,0.0,0.0,279912.0,431.0,"649,5","-0,31",15700.0,"8,67"
7206,Europe,2020-03-20,Aruba,Netherlands,5.0,0.0,0.0,52.132633,5.291266,4531933.0,154468.0,1690138.0,6376539.0,0,0.0,0.0,0.0,0.0,16491461.0,41526.0,"397,1","2,91",28600.0,"8,68"
7207,America,2020-03-20,Newfoundland and Labrador,Canada,4.0,0.0,0.0,56.130366,-106.346771,4531937.0,154468.0,1690138.0,6376543.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7208,Europe,2020-03-20,St Martin,France,4.0,0.0,0.0,46.227638,2.213749,4531941.0,154468.0,1690138.0,6376547.0,0,0.0,0.0,0.0,0.0,60876136.0,547030.0,"111,3","0,66",27600.0,"9,14"
7209,America,2020-03-20,Unknown,Suriname,4.0,0.0,0.0,3.919305000000001,-56.02778299999999,4531945.0,154468.0,1690138.0,6376551.0,0,0.0,0.0,0.0,0.0,439117.0,163270.0,"2,7","-8,81",4000.0,"7,27"
7210,Oceania,2020-03-20,Northern Territory,Australia,3.0,0.0,0.0,-25.274398,133.775136,4531948.0,154468.0,1690138.0,6376554.0,0,0.0,0.0,0.0,0.0,20264082.0,7686850.0,"2,6","3,98",29000.0,"7,51"
7211,America,2020-03-20,Unknown,Bahamas,3.0,0.0,0.0,25.03428,-77.39628,4531951.0,154468.0,1690138.0,6376557.0,0,0.0,0.0,0.0,0.0,303770.0,13940.0,"21,8","-2,2",16700.0,"9,05"
7212,Africa,2020-03-20,Unknown,Central African Republic,3.0,0.0,0.0,6.611111,20.939444,4531954.0,154468.0,1690138.0,6376560.0,0,0.0,0.0,0.0,0.0,4303356.0,622984.0,"6,9",0,1100.0,"18,65"
7213,Africa,2020-03-20,Unknown,Congo Republic,3.0,0.0,0.0,-0.228021,15.827659,4531957.0,154468.0,1690138.0,6376563.0,0,0.0,0.0,0.0,0.0,3702314.0,342000.0,"10,8","-0,17",700.0,"12,93"
7214,Europe,2020-03-20,Saint Barthelemy,France,3.0,0.0,0.0,46.227638,2.213749,4531960.0,154468.0,1690138.0,6376566.0,0,0.0,0.0,0.0,0.0,60876136.0,547030.0,"111,3","0,66",27600.0,"9,14"
7215,Africa,2020-03-20,Unknown,Gabon,3.0,1.0,0.0,-0.803689,11.609444,4531963.0,154469.0,1690138.0,6376570.0,0,0.0,0.0,0.0,0.0,1424906.0,267667.0,"5,3",0,5500.0,"12,25"
7216,Africa,2020-03-20,Unknown,Madagascar,3.0,0.0,0.0,-18.766947,46.869107,4531966.0,154469.0,1690138.0,6376573.0,0,0.0,0.0,0.0,0.0,18595469.0,587040.0,"31,7",0,800.0,"11,11"
7217,Africa,2020-03-20,Unknown,Namibia,3.0,0.0,0.0,-22.95764,18.49041,4531969.0,154469.0,1690138.0,6376576.0,0,0.0,0.0,0.0,0.0,2044147.0,825418.0,"2,5",0,7200.0,"18,86"
7218,Europe,2020-03-20,Curacao,Netherlands,3.0,1.0,0.0,52.132633,5.291266,4531972.0,154470.0,1690138.0,6376580.0,0,0.0,0.0,0.0,0.0,16491461.0,41526.0,"397,1","2,91",28600.0,"8,68"
7219,America,2020-03-20,United States Virgin Islands,United States,3.0,0.0,0.0,37.09024,-95.712891,4531975.0,154470.0,1690138.0,6376583.0,0,0.0,0.0,0.0,0.0,298444215.0,9631420.0,"31,0","3,41",37800.0,"8,26"
7220,Europe,2020-03-20,Cayman Islands,United Kingdom,3.0,1.0,0.0,55.378051,-3.435973,4531978.0,154471.0,1690138.0,6376587.0,0,0.0,0.0,0.0,0.0,60609153.0,244820.0,"247,6","2,19",27700.0,"10,13"
7221,Africa,2020-03-20,Unknown,Benin,2.0,0.0,0.0,9.30769,2.315834,4531980.0,154471.0,1690138.0,6376589.0,0,0.0,0.0,0.0,0.0,7862944.0,112620.0,"69,8",0,1100.0,"12,22"
7222,Asia,2020-03-20,Unknown,Bhutan,2.0,0.0,0.0,27.514162,90.433601,4531982.0,154471.0,1690138.0,6376591.0,0,0.0,0.0,0.0,0.0,2279723.0,47000.0,"48,5",0,1300.0,"12,7"
7223,America,2020-03-20,Prince Edward Island,Canada,2.0,0.0,0.0,56.130366,-106.346771,4531984.0,154471.0,1690138.0,6376593.0,0,0.0,0.0,0.0,0.0,33098932.0,9984670.0,"3,3","5,96",29800.0,"7,8"
7224,Europe,2020-03-20,Greenland,Denmark,2.0,0.0,0.0,56.26392,9.501785,4531986.0,154471.0,1690138.0,6376595.0,0,0.0,0.0,0.0,0.0,5450661.0,43094.0,"126,5","2,48",31100.0,"10,36"
7225,Europe,2020-03-20,New Caledonia,France,2.0,0.0,0.0,46.227638,2.213749,4531988.0,154471.0,1690138.0,6376597.0,0,0.0,0.0,0.0,0.0,60876136.0,547030.0,"111,3","0,66",27600.0,"9,14"
7226,America,2020-03-20,Unknown,Haiti,2.0,0.0,0.0,18.971187,-72.28521500000002,4531990.0,154471.0,1690138.0,6376599.0,0,0.0,0.0,0.0,0.0,8308504.0,27750.0,"299,4","-3,4",1600.0,"12,17"
7227,Europe,2020-03-20,Unknown,Kosovo,2.0,0.0,0.0,42.602636,20.902977,4531992.0,154471.0,1690138.0,6376601.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7228,Africa,2020-03-20,Unknown,Liberia,2.0,0.0,0.0,6.4280550000000005,-9.429499,4531994.0,154471.0,1690138.0,6376603.0,0,0.0,0.0,0.0,0.0,3042004.0,111370.0,"27,3",0,1000.0,"23,1"
7229,Africa,2020-03-20,Unknown,Mauritania,2.0,0.0,0.0,21.00789,-10.940835,4531996.0,154471.0,1690138.0,6376605.0,0,0.0,0.0,0.0,0.0,3177388.0,1030700.0,"3,1",0,1800.0,"12,16"
7230,America,2020-03-20,Unknown,St. Lucia,2.0,0.0,0.0,13.909444,-60.97889300000001,4531998.0,154471.0,1690138.0,6376607.0,0,0.0,0.0,0.0,0.0,168458.0,616.0,"273,5","-2,67",5400.0,"5,08"
7231,Africa,2020-03-20,Unknown,Sudan,2.0,1.0,0.0,12.862807,30.217636,4532000.0,154472.0,1690138.0,6376610.0,0,0.0,0.0,0.0,0.0,41236378.0,2505810.0,"16,5","-0,02",1900.0,"8,97"
7232,Europe,2020-03-20,Bermuda,United Kingdom,2.0,0.0,0.0,55.378051,-3.435973,4532002.0,154472.0,1690138.0,6376612.0,0,0.0,0.0,0.0,0.0,60609153.0,244820.0,"247,6","2,19",27700.0,"10,13"
7233,Africa,2020-03-20,Unknown,Zambia,2.0,0.0,0.0,-13.133897,27.849332,4532004.0,154472.0,1690138.0,6376614.0,0,0.0,0.0,0.0,0.0,11502010.0,752614.0,"15,3",0,800.0,"19,93"
7234,Africa,2020-03-20,Unknown,Angola,1.0,0.0,0.0,-11.202692,17.873887,4532005.0,154472.0,1690138.0,6376615.0,0,0.0,0.0,0.0,0.0,12127071.0,1246700.0,"9,7",0,1900.0,"24,2"
7235,America,2020-03-20,Unknown,Antigua and Barbuda,1.0,0.0,0.0,17.060816,-61.79642800000001,4532006.0,154472.0,1690138.0,6376616.0,0,0.0,0.0,0.0,0.0,69108.0,443.0,"156,0","-6,15",11000.0,"5,37"
7236,Africa,2020-03-20,Unknown,Cabo Verde,1.0,0.0,0.0,16.002082,-24.013197,4532007.0,154472.0,1690138.0,6376617.0,0,0.0,0.0,0.0,0.0,420979.0,4033.0,"104,4","-12,07",1400.0,"6,55"
7237,Africa,2020-03-20,Unknown,Chad,1.0,0.0,0.0,15.454166,18.732207,4532008.0,154472.0,1690138.0,6376618.0,0,0.0,0.0,0.0,0.0,9944201.0,1284000.0,"7,7","-0,11",1200.0,"16,38"
7238,Asia,2020-03-20,Tibet,China,1.0,0.0,1.0,35.86166,104.195397,4532009.0,154472.0,1690139.0,6376620.0,0,0.0,0.0,0.0,0.0,1313973713.0,9596960.0,"136,9","-0,4",5000.0,"6,97"
7239,Africa,2020-03-20,Unknown,Djibouti,1.0,0.0,0.0,11.825138,42.590275,4532010.0,154472.0,1690139.0,6376621.0,0,0.0,0.0,0.0,0.0,486530.0,23000.0,"21,2",0,1300.0,"19,31"
7240,America,2020-03-20,Unknown,El Salvador,1.0,0.0,0.0,13.794185,-88.89653,4532011.0,154472.0,1690139.0,6376622.0,0,0.0,0.0,0.0,0.0,6822378.0,21040.0,"324,3","-3,74",4800.0,"5,78"
7241,Africa,2020-03-20,Unknown,Eswatini,1.0,0.0,0.0,-26.522503000000004,31.465866,4532012.0,154472.0,1690139.0,6376623.0,0,0.0,0.0,0.0,0.0,1136334.0,17363.0,"65,5",0,4900.0,"29,74"
7242,Oceania,2020-03-20,Unknown,Fiji,1.0,0.0,0.0,-16.578193,179.414413,4532013.0,154472.0,1690139.0,6376624.0,0,0.0,0.0,0.0,0.0,905949.0,18270.0,"49,6","-3,14",5800.0,"5,65"
7243,Africa,2020-03-20,Unknown,Gambia,1.0,0.0,0.0,13.443182,-15.310139,4532014.0,154472.0,1690139.0,6376625.0,0,0.0,0.0,0.0,0.0,1641564.0,11300.0,"145,3","1,57",1700.0,"12,25"
7244,Africa,2020-03-20,Unknown,Guinea,1.0,0.0,0.0,9.945587,-9.696645,4532015.0,154472.0,1690139.0,6376626.0,0,0.0,0.0,0.0,0.0,9690222.0,245857.0,"39,4","-3,06",2100.0,"15,48"
7245,Europe,2020-03-20,Unknown,Vatican,1.0,0.0,0.0,41.902916,12.453389,4532016.0,154472.0,1690139.0,6376627.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7246,Asia,2020-03-20,Unknown,Nepal,1.0,0.0,1.0,28.394857,84.12400799999998,4532017.0,154472.0,1690140.0,6376629.0,0,0.0,0.0,0.0,0.0,28287147.0,147181.0,"192,2",0,1400.0,"9,31"
7247,Europe,2020-03-20,Sint Maarten,Netherlands,1.0,0.0,0.0,52.132633,5.291266,4532018.0,154472.0,1690140.0,6376630.0,0,0.0,0.0,0.0,0.0,16491461.0,41526.0,"397,1","2,91",28600.0,"8,68"
7248,America,2020-03-20,Unknown,Nicaragua,1.0,0.0,0.0,12.865416,-85.207229,4532019.0,154472.0,1690140.0,6376631.0,0,0.0,0.0,0.0,0.0,5570129.0,129494.0,"43,0","-1,22",2300.0,"4,45"
7249,Africa,2020-03-20,Unknown,Niger,1.0,0.0,0.0,17.607789,8.081666,4532020.0,154472.0,1690140.0,6376632.0,0,0.0,0.0,0.0,0.0,12525094.0,1267000.0,"9,9","-0,67",800.0,"20,91"
7250,Oceania,2020-03-20,Unknown,Papua New Guinea,1.0,0.0,0.0,-6.314993,143.95555,4532021.0,154472.0,1690140.0,6376633.0,0,0.0,0.0,0.0,0.0,5670544.0,462840.0,"12,3",0,2200.0,"7,25"
7251,America,2020-03-20,Unknown,St. Vincent and the Grenadines,1.0,0.0,0.0,12.984305,-61.287228000000006,4532022.0,154472.0,1690140.0,6376634.0,0,0.0,0.0,0.0,0.0,117848.0,389.0,"303,0","-7,64",2900.0,"5,98"
7252,Africa,2020-03-20,Unknown,Somalia,1.0,0.0,0.0,5.152149,46.199616,4532023.0,154472.0,1690140.0,6376635.0,0,0.0,0.0,0.0,0.0,8863338.0,637657.0,"13,9","5,37",500.0,"16,63"
